320	2.901e-06	7.14e-07	1.555e-06		1.468e-06	5.74e-07	7.6e-07
321	1.163e-06	7.57e-07	1.719e-06		5.91e-07	4.39e-07	5.87e-07
322	1.126e-06	7.1e-07	1.365e-06		5.69e-07	4.21e-07	5.48e-07
323	1.536e-06	7.04e-07	1.203e-06		6.39e-07	6.01e-07	5.34e-07
324	1.409e-06	7.07e-07	1.351e-06		6.39e-07	6.33e-07	5.59e-07
325	2.896e-06	1.436e-06	1.587e-06		1.312e-06	8.13e-07	6.25e-07
326	1.48e-06	7.14e-07	1.407e-06		6.69e-07	4.19e-07	5.78e-07
327	4.373e-06	1.206e-06	1.369e-06		1.899e-06	7.17e-07	5.64e-07
328	1.228e-06	9.1e-07	1.555e-06		5.92e-07	4.3e-07	6.72e-07
329	2.207e-06	8.22e-07	1.356e-06		1.085e-06	4.86e-07	5.64e-07
330	1.823e-06	7.14e-07	1.533e-06		7.78e-07	4.23e-07	5.79e-07
331	2.084e-06	7.88e-07	1.551e-06		8.88e-07	4.61e-07	7.31e-07
332	2.18e-06	7.42e-07	1.819e-06		9.53e-07	4.42e-07	8.44e-07
333	1.282e-06	7.29e-07	1.727e-06		6.25e-07	4.29e-07	7.17e-07
334	1.438e-06	7.73e-07	2.191e-06		8.08e-07	4.49e-07	6.87e-07
335	1.583e-06	7.32e-07	1.644e-06		8.05e-07	4.26e-07	6.25e-07
336	2.056e-06	1.745e-06	1.417e-06		9.46e-07	1.028e-06	5.64e-07
337	1.765e-06	1.248e-06	1.827e-06		9.62e-07	8.34e-07	7.57e-07
338	1.396e-06	7.43e-07	1.583e-06		7.18e-07	4.34e-07	6.74e-07
339	2.255e-06	8.02e-07	1.738e-06		8.81e-07	4.68e-07	8.52e-07
340	1.22e-06	1.617e-06	1.531e-06		6.22e-07	9.37e-07	6.46e-07
341	1.719e-06	8.55e-07	1.344e-06		7.55e-07	5.1e-07	5.68e-07
342	2.045e-06	9.49e-07	2.267e-06		1.023e-06	7.49e-07	9.28e-07
343	2.115e-06	1.348e-06	1.566e-06		8.84e-07	7.89e-07	6.56e-07
344	4.79e-06	1.613e-06	2.283e-06		2.058e-06	9.4e-07	9.46e-07
345	1.852e-06	9.8e-07	1.688e-06		7.91e-07	6.48e-07	6.29e-07
346	1.845e-06	9.81e-07	1.327e-06		7.58e-07	7.27e-07	5.79e-07
347	3.413e-06	1.54e-06	1.709e-06		1.199e-06	7.48e-07	8.24e-07
348	3.166e-06	8.1e-07	1.754e-06		1.512e-06	4.78e-07	7.06e-07
349	1.468e-06	7.55e-07	2.058e-06		6.59e-07	4.45e-07	7.81e-07
350	2.313e-06	7.78e-07	2.841e-06		7.72e-07	4.59e-07	1.163e-06
351	1.817e-06	7.67e-07	1.471e-06		9.6e-07	4.52e-07	6.28e-07
352	2.216e-06	1.224e-06	1.951e-06		9.94e-07	6.12e-07	9.15e-07
353	2.672e-06	8.42e-07	1.722e-06		1.307e-06	4.92e-07	6.69e-07
354	2.866e-06	7.85e-07	1.751e-06		1.014e-06	4.63e-07	6.29e-07
355	3.282e-06	1.096e-06	1.993e-06		1.354e-06	6.39e-07	7.75e-07
356	1.739e-06	9.15e-07	1.658e-06		9.15e-07	5.11e-07	6.3e-07
357	1.396e-06	1.676e-06	1.526e-06		6.92e-07	9.72e-07	6.32e-07
358	1.366e-06	1.011e-06	1.936e-06		6.73e-07	4.97e-07	7.38e-07
359	2.941e-06	1.24e-06	2.372e-06		1.52e-06	7.25e-07	7.63e-07
360	1.646e-06	8.62e-07	2.104e-06		7.19e-07	5.06e-07	6.66e-07
361	2.313e-06	8.5e-07	1.851e-06		1.117e-06	4.97e-07	8.18e-07
362	1.455e-06	8.01e-07	2.181e-06		8.45e-07	4.68e-07	8.24e-07
363	2.978e-06	1.102e-06	1.517e-06		1.285e-06	1.274e-06	6.35e-07
364	3.5e-06	8.14e-07	1.883e-06		1.205e-06	4.8e-07	9.41e-07
365	3.942e-06	1.952e-06	2.457e-06		1.77e-06	1.12e-06	9.78e-07
366	2.246e-06	8.01e-07	1.625e-06		1.057e-06	4.72e-07	6.49e-07
367	2.154e-06	1.779e-06	1.897e-06		1.053e-06	1.054e-06	7.05e-07
368	2.339e-06	8.48e-07	2.194e-06		8.5e-07	4.87e-07	8.71e-07
369	2.369e-06	1.13e-06	1.642e-06		1.11e-06	6.69e-07	7.24e-07
370	2.644e-06	1.026e-06	1.779e-06		1.298e-06	5.96e-07	6.97e-07
371	1.923e-06	9.32e-07	1.983e-06		9.67e-07	4.71e-07	7.67e-07
372	2.769e-06	8.18e-07	1.651e-06		9.7e-07	4.81e-07	6.69e-07
373	1.576e-06	1.023e-06	2.057e-06		7.33e-07	5.17e-07	8.28e-07
374	2.533e-06	1.672e-06	1.959e-06		9.44e-07	1.006e-06	7.43e-07
375	2.084e-06	8.15e-07	1.571e-06		8.26e-07	4.77e-07	6.69e-07
376	1.735e-06	9.24e-07	2.021e-06		7.59e-07	5.16e-07	7.61e-07
377	2.965e-06	1.358e-06	2.931e-06		8.87e-07	8.55e-07	8.81e-07
378	1.966e-06	1.294e-06	1.7e-06		8.9e-07	7.59e-07	6.91e-07
379	4.133e-06	1.595e-06	1.636e-06		1.804e-06	9.76e-07	6.92e-07
380	1.485e-06	9.82e-07	1.865e-06		6.84e-07	5.69e-07	7.57e-07
381	2.575e-06	1.007e-06	1.681e-06		1.177e-06	4.98e-07	7.05e-07
382	3.148e-06	8.34e-07	1.967e-06		1.398e-06	6.38e-07	6.87e-07
383	2.179e-06	9.09e-07	1.931e-06		8.9e-07	5.27e-07	8.84e-07
384	1.816e-06	8.5e-07	2.157e-06		7.99e-07	5.01e-07	1.214e-06
385	1.868e-06	1.008e-06	2.193e-06		9.15e-07	5.13e-07	8.64e-07
386	1.519e-06	8.36e-07	1.725e-06		7.19e-07	4.89e-07	7.17e-07
387	2.322e-06	8.53e-07	1.563e-06		1.077e-06	6.38e-07	6.75e-07
388	1.783e-06	8.83e-07	2.204e-06		8.08e-07	5.24e-07	8.02e-07
389	1.52e-06	8.48e-07	2.458e-06		7.53e-07	5.28e-07	1.045e-06
390	1.613e-06	1.005e-06	1.934e-06		7.73e-07	6.37e-07	8.28e-07
391	2.417e-06	1.799e-06	1.983e-06		1.206e-06	1.012e-06	7.36e-07
392	1.449e-06	8.49e-07	1.929e-06		7.34e-07	5.01e-07	7.5e-07
393	1.706e-06	8.69e-07	1.661e-06		7.53e-07	5.15e-07	7.39e-07
394	3.355e-06	1.657e-06	2.162e-06		9.48e-07	9.77e-07	9.36e-07
395	2.236e-06	1.047e-06	1.96e-06		8.75e-07	5.24e-07	8.44e-07
396	1.643e-06	8.87e-07	1.918e-06		8.05e-07	5.24e-07	7.7e-07
397	1.742e-06	8.52e-07	1.745e-06		9.77e-07	5.05e-07	7.37e-07
398	4.288e-06	1.528e-06	1.93e-06		1.984e-06	1.071e-06	7.16e-07
399	2.238e-06	8.8e-07	1.69e-06		9.91e-07	5.16e-07	7.08e-07
400	2.355e-06	1.13e-06	2.371e-06		8.94e-07	6.57e-07	1.001e-06
401	3.119e-06	1.402e-06	2.01e-06		1.309e-06	8.27e-07	7.94e-07
402	2.397e-06	9.28e-07	2.12e-06		1.236e-06	5.41e-07	7.85e-07
403	1.603e-06	8.9e-07	2.28e-06		7.8e-07	5.27e-07	8.08e-07
404	2.43e-06	1.118e-06	2.952e-06		1.256e-06	6.62e-07	1.065e-06
405	2.521e-06	9.16e-07	2.276e-06		1.066e-06	5.44e-07	8.29e-07
406	2.992e-06	1.492e-06	1.848e-06		1.194e-06	7.61e-07	7.72e-07
407	2.761e-06	9.13e-07	1.557e-06		9.68e-07	8.47e-07	7.04e-07
408	1.804e-06	9.17e-07	2.785e-06		8.79e-07	5.41e-07	9.51e-07
409	2.69e-06	1.078e-06	2.798e-06		1.36e-06	6.34e-07	1.158e-06
410	2.285e-06	8.8e-07	1.797e-06		1.194e-06	5.2e-07	7.43e-07
411	2.905e-06	1.126e-06	1.976e-06		1.133e-06	5.53e-07	7.79e-07
412	3.715e-06	9.24e-07	2.731e-06		1.594e-06	5.4e-07	1.177e-06
413	1.909e-06	1.082e-06	2.454e-06		8.51e-07	7.19e-07	8.97e-07
414	1.613e-06	8.87e-07	2.281e-06		8.14e-07	5.43e-07	8.06e-07
415	1.645e-06	8.99e-07	2.442e-06		8.18e-07	5.28e-07	1.142e-06
416	2.796e-06	2.105e-06	2.111e-06		1.137e-06	1.25e-06	7.84e-07
417	1.642e-06	1.21e-06	2.244e-06		7.98e-07	5.95e-07	8.28e-07
418	1.941e-06	1.238e-06	2.387e-06		1.082e-06	5.33e-07	9.39e-07
419	2.621e-06	1.763e-06	2.524e-06		1.026e-06	1.031e-06	9.76e-07
420	2.758e-06	1.089e-06	2.538e-06		1.345e-06	6.42e-07	9.86e-07
421	2.328e-06	1.296e-06	3.024e-06		1.208e-06	7.63e-07	1.512e-06
422	3.431e-06	1.362e-06	2.246e-06		1.632e-06	7.98e-07	9.71e-07
423	1.748e-06	9.04e-07	2.044e-06		8.6e-07	5.35e-07	8.84e-07
424	2.086e-06	9.38e-07	2.186e-06		8.5e-07	6.91e-07	8.33e-07
425	3.566e-06	1.513e-06	1.883e-06		1.664e-06	8.46e-07	7.97e-07
426	2.802e-06	1.514e-06	2.077e-06		1.105e-06	8.91e-07	8.04e-07
427	3.383e-06	1.166e-06	2.018e-06		1.455e-06	6.95e-07	8.3e-07
428	1.818e-06	9.65e-07	2.625e-06		8.57e-07	6.97e-07	1.217e-06
429	2.922e-06	4.666e-06	4.213e-06		1.363e-06	2.696e-06	1.943e-06
430	3.363e-06	9.2e-07	4.354e-06		1.726e-06	5.43e-07	2.255e-06
431	5.435e-06	4.23e-06	3.14e-06		2.622e-06	2.437e-06	1.448e-06
432	7.089e-06	1.836e-06	2.623e-06		3.619e-06	1.119e-06	1.136e-06
433	3.475e-06	1.269e-06	3.214e-06		1.817e-06	7.53e-07	1.442e-06
434	7.513e-06	4.405e-06	2.427e-06		2.857e-06	2.531e-06	1.085e-06
435	4.205e-06	1.09e-06	3.087e-06		1.817e-06	5.64e-07	1.434e-06
436	8.887e-06	5.899e-06	4.947e-06		4.3e-06	3.313e-06	2.431e-06
437	4.536e-06	2.223e-06	4.414e-06		2.217e-06	1.212e-06	2.253e-06
438	7.065e-06	1.833e-06	5.635e-06		3.903e-06	1.08e-06	2.869e-06
439	3.33e-06	2.814e-06	4.287e-06		1.618e-06	1.674e-06	2.065e-06
440	4.972e-06	1.764e-06	4.212e-06		2.441e-06	1.228e-06	1.839e-06
441	5.42e-06	1.802e-06	4.464e-06		2.44e-06	1.052e-06	2.248e-06
442	5.363e-06	2.097e-06	4.262e-06		2.536e-06	1.22e-06	2.046e-06
443	3.452e-06	1.454e-06	3.101e-06		1.632e-06	9.73e-07	1.429e-06
444	5.497e-06	2.438e-06	3.841e-06		2.502e-06	1.426e-06	1.945e-06
445	5.503e-06	1.528e-06	4.315e-06		3.025e-06	9.06e-07	1.94e-06
446	2.882e-06	4.989e-06	4.212e-06		1.462e-06	2.894e-06	2.149e-06
447	5.932e-06	1.271e-06	3.124e-06		3.089e-06	7.57e-07	1.485e-06
448	4.858e-06	2.113e-06	2.537e-06		2.272e-06	1.242e-06	1.098e-06
449	2.979e-06	1.392e-06	4.171e-06		1.188e-06	8.07e-07	2.008e-06
450	4.926e-06	2.084e-06	3.096e-06		2.894e-06	1.223e-06	1.342e-06
451	3.653e-06	1.524e-06	5.264e-06		2.022e-06	8.7e-07	2.047e-06
452	1.4423e-05	7.99e-06	7.222e-06		7.557e-06	3.733e-06	3.762e-06
453	1.019e-05	2.765e-06	5.418e-06		4.708e-06	1.597e-06	2.495e-06
454	5.967e-06	3.872e-06	6.093e-06		2.949e-06	2.215e-06	3.227e-06
455	6.837e-06	2.53e-06	7.535e-06		2.888e-06	1.463e-06	3.297e-06
456	4.288e-06	1.864e-06	5.406e-06		2.194e-06	1.022e-06	2.508e-06
457	7.668e-06	4.27e-06	6.169e-06		3.685e-06	2.449e-06	2.978e-06
458	9.516e-06	2.47e-06	7.624e-06		4.096e-06	1.4e-06	4.231e-06
459	4.074e-06	1.444e-06	4.374e-06		1.743e-06	8.39e-07	2.056e-06
460	3.588e-06	3.777e-06	5.103e-06		1.605e-06	2.204e-06	2.574e-06
461	5.913e-06	4.286e-06	5.575e-06		2.83e-06	1.833e-06	3.303e-06
462	3.863e-06	1.365e-06	4.254e-06		1.885e-06	7.99e-07	2.091e-06
463	3.597e-06	4.897e-06	4.229e-06		1.851e-06	2.843e-06	2.037e-06
464	5.179e-06	3.375e-06	2.993e-06		2.506e-06	1.934e-06	1.407e-06
465	6.513e-06	2.192e-06	4.405e-06		3.201e-06	1.28e-06	2.07e-06
466	3.536e-06	4.106e-06	4.084e-06		1.739e-06	2.193e-06	1.66e-06
467	8.02e-06	1.679e-06	4.706e-06		3.908e-06	9.51e-07	1.991e-06
468	3.708e-06	3.779e-06	4.053e-06		1.757e-06	2.186e-06	1.924e-06
469	3.81e-06	2.241e-06	4.959e-06		1.895e-06	1.281e-06	2.55e-06
470	5.365e-06	2.178e-06	4.861e-06		2.634e-06	1.414e-06	2.131e-06
471	5.016e-06	2.096e-06	4.044e-06		2.149e-06	1.237e-06	1.869e-06
472	6.504e-06	1.596e-06	3.026e-06		3.035e-06	9.45e-07	1.331e-06
473	3.341e-06	1.804e-06	3.954e-06		1.582e-06	1.054e-06	2.602e-06
474	6.205e-06	1.016e-06	4.501e-06		3.623e-06	6.01e-07	1.975e-06
475	5.338e-06	1.918e-06	3.078e-06		2.625e-06	1.053e-06	1.375e-06
476	4.313e-06	3.416e-06	3.655e-06		1.998e-06	2.115e-06	1.836e-06
477	5.685e-06	1.84e-06	3.26e-06		2.316e-06	1.2e-06	1.581e-06
478	3.461e-06	1.089e-06	5.367e-06		1.951e-06	6.1e-07	2.859e-06
479	6.321e-06	1.599e-06	3.577e-06		3.49e-06	1.39e-06	1.753e-06
480	5.792e-06	1.224e-06	3.955e-06		2.778e-06	6.36e-07	1.739e-06
481	4.806e-06	2.435e-06	4.566e-06		2.032e-06	1.536e-06	2.02e-06
482	5.177e-06	2.274e-06	4.695e-06		2.383e-06	1.327e-06	2.552e-06
483	3.264e-06	3.655e-06	4.425e-06		1.557e-06	1.999e-06	2.022e-06
484	7.821e-06	2.459e-06	3.744e-06		3.757e-06	1.452e-06	1.586e-06
485	3.95e-06	1.034e-06	4.191e-06		1.961e-06	6.15e-07	2.024e-06
486	1.0892e-05	3.106e-06	3.375e-06		5.207e-06	1.793e-06	1.602e-06
487	4.578e-06	1.839e-06	4.286e-06		1.984e-06	1.075e-06	2.234e-06
488	8.859e-06	1.994e-06	4.545e-06		4.124e-06	1.174e-06	2.052e-06
489	3.446e-06	2.363e-06	4.708e-06		1.644e-06	1.373e-06	2.765e-06
490	5.462e-06	3.755e-06	4.398e-06		2.612e-06	1.75e-06	2.374e-06
491	4.869e-06	1.644e-06	4.597e-06		2.49e-06	8.56e-07	2.27e-06
492	4.704e-06	3.05e-06	3.324e-06		1.899e-06	1.749e-06	1.573e-06
493	4.204e-06	4.874e-06	4.985e-06		2.24e-06	2.763e-06	2.534e-06
494	4.254e-06	1.054e-06	4.127e-06		2.091e-06	6.22e-07	1.882e-06
495	3.422e-06	2.835e-06	4.945e-06		1.677e-06	1.783e-06	2.63e-06
496	3.274e-06	3.093e-06	4.753e-06		1.657e-06	1.787e-06	2.382e-06
497	3.214e-06	2.141e-06	3.925e-06		1.628e-06	1.962e-06	1.835e-06
498	7.071e-06	1.668e-06	4.646e-06		3.823e-06	1.473e-06	2.279e-06
499	5.827e-06	1.075e-06	4.543e-06		2.918e-06	6.3e-07	2.34e-06
500	1.2024e-05	1.08e-06	4.264e-06		5.819e-06	8.6e-07	2.021e-06
